code_commune,nom_commune,nom_ville,nom_departement,nom_region
17286,Les Portes-en-Ré,Les Portes-en-Ré,Charente-Maritime,Nouvelle-Aquitaine
17287,Pouillac,Pouillac,Charente-Maritime,Nouvelle-Aquitaine
17288,Poursay-Garnaud,Poursay-Garnaud,Charente-Maritime,Nouvelle-Aquitaine
17289,Préguillac,Préguillac,Charente-Maritime,Nouvelle-Aquitaine
17290,Prignac,Prignac,Charente-Maritime,Nouvelle-Aquitaine
17291,Puilboreau,Puilboreau,Charente-Maritime,Nouvelle-Aquitaine
17292,Puy-du-Lac,Puy-du-Lac,Charente-Maritime,Nouvelle-Aquitaine
17293,Puyravault,Puyravault,Charente-Maritime,Nouvelle-Aquitaine
17294,Puyrolland,Puyrolland,Charente-Maritime,Nouvelle-Aquitaine
17295,Réaux sur Trèfle,Réaux sur Trèfle,Charente-Maritime,Nouvelle-Aquitaine
17296,Rétaud,Rétaud,Charente-Maritime,Nouvelle-Aquitaine
17297,Rivedoux-Plage,Rivedoux-Plage,Charente-Maritime,Nouvelle-Aquitaine
17298,Rioux,Rioux,Charente-Maritime,Nouvelle-Aquitaine
17299,Rochefort,Rochefort,Charente-Maritime,Nouvelle-Aquitaine
17300,La Rochelle,La Rochelle,Charente-Maritime,Nouvelle-Aquitaine
17301,Romazières,Romazières,Charente-Maritime,Nouvelle-Aquitaine
17302,Romegoux,Romegoux,Charente-Maritime,Nouvelle-Aquitaine
17303,La Ronde,La Ronde,Charente-Maritime,Nouvelle-Aquitaine
17304,Rouffiac,Rouffiac,Charente-Maritime,Nouvelle-Aquitaine
17305,Rouffignac,Rouffignac,Charente-Maritime,Nouvelle-Aquitaine
17306,Royan,Royan,Charente-Maritime,Nouvelle-Aquitaine
17307,Sablonceaux,Sablonceaux,Charente-Maritime,Nouvelle-Aquitaine
17308,Saint-Agnant,Saint-Agnant,Charente-Maritime,Nouvelle-Aquitaine
17309,Saint-Aigulin,Saint-Aigulin,Charente-Maritime,Nouvelle-Aquitaine
17310,Saint-André-de-Lidon,Saint-André-de-Lidon,Charente-Maritime,Nouvelle-Aquitaine
17311,Saint-Augustin,Saint-Augustin,Charente-Maritime,Nouvelle-Aquitaine
17312,Saint-Bonnet-sur-Gironde,Saint-Bonnet-sur-Gironde,Charente-Maritime,Nouvelle-Aquitaine
17313,Saint-Bris-des-Bois,Saint-Bris-des-Bois,Charente-Maritime,Nouvelle-Aquitaine
17314,Saint-Césaire,Saint-Césaire,Charente-Maritime,Nouvelle-Aquitaine
17315,Saint-Christophe,Saint-Christophe,Charente-Maritime,Nouvelle-Aquitaine
17316,Saint-Ciers-Champagne,Saint-Ciers-Champagne,Charente-Maritime,Nouvelle-Aquitaine
17317,Saint-Ciers-du-Taillon,Saint-Ciers-du-Taillon,Charente-Maritime,Nouvelle-Aquitaine
17318,Saint-Clément-des-Baleines,Saint-Clément-des-Baleines,Charente-Maritime,Nouvelle-Aquitaine
17319,Sainte-Colombe,Sainte-Colombe,Charente-Maritime,Nouvelle-Aquitaine
17320,Saint-Coutant-le-Grand,Saint-Coutant-le-Grand,Charente-Maritime,Nouvelle-Aquitaine
17321,Saint-Crépin,Saint-Crépin,Charente-Maritime,Nouvelle-Aquitaine
17322,Saint-Cyr-du-Doret,Saint-Cyr-du-Doret,Charente-Maritime,Nouvelle-Aquitaine
17323,Saint-Denis-d'Oléron,Saint-Denis-d'Oléron,Charente-Maritime,Nouvelle-Aquitaine
17324,Saint-Dizant-du-Bois,Saint-Dizant-du-Bois,Charente-Maritime,Nouvelle-Aquitaine
17325,Saint-Dizant-du-Gua,Saint-Dizant-du-Gua,Charente-Maritime,Nouvelle-Aquitaine
17326,Saint-Eugène,Saint-Eugène,Charente-Maritime,Nouvelle-Aquitaine
17327,Saint-Félix,Saint-Félix,Charente-Maritime,Nouvelle-Aquitaine
17328,Saint-Fort-sur-Gironde,Saint-Fort-sur-Gironde,Charente-Maritime,Nouvelle-Aquitaine
17329,Saint-Froult,Saint-Froult,Charente-Maritime,Nouvelle-Aquitaine
17330,Sainte-Gemme,Sainte-Gemme,Charente-Maritime,Nouvelle-Aquitaine
17331,Saint-Genis-de-Saintonge,Saint-Genis-de-Saintonge,Charente-Maritime,Nouvelle-Aquitaine
17332,Saint-Georges-Antignac,Saint-Georges-Antignac,Charente-Maritime,Nouvelle-Aquitaine
17333,Saint-Georges-de-Didonne,Saint-Georges-de-Didonne,Charente-Maritime,Nouvelle-Aquitaine
17334,Saint-Georges-de-Longuepierre,Saint-Georges-de-Longuepierre,Charente-Maritime,Nouvelle-Aquitaine
17335,Saint-Georges-des-Agoûts,Saint-Georges-des-Agoûts,Charente-Maritime,Nouvelle-Aquitaine
17336,Saint-Georges-des-Coteaux,Saint-Georges-des-Coteaux,Charente-Maritime,Nouvelle-Aquitaine
17337,Saint-Georges-d'Oléron,Saint-Georges-d'Oléron,Charente-Maritime,Nouvelle-Aquitaine
17338,Saint-Georges-du-Bois,Saint-Georges-du-Bois,Charente-Maritime,Nouvelle-Aquitaine
17339,Saint-Germain-de-Lusignan,Saint-Germain-de-Lusignan,Charente-Maritime,Nouvelle-Aquitaine
17340,Saint-Pierre-La-Noue,Saint-Pierre-La-Noue,Charente-Maritime,Nouvelle-Aquitaine
17341,Saint-Germain-de-Vibrac,Saint-Germain-de-Vibrac,Charente-Maritime,Nouvelle-Aquitaine
17342,Saint-Germain-du-Seudre,Saint-Germain-du-Seudre,Charente-Maritime,Nouvelle-Aquitaine
17343,Saint-Grégoire-d'Ardennes,Saint-Grégoire-d'Ardennes,Charente-Maritime,Nouvelle-Aquitaine
17344,Saint-Hilaire-de-Villefranche,Saint-Hilaire-de-Villefranche,Charente-Maritime,Nouvelle-Aquitaine
17345,Saint-Hilaire-du-Bois,Saint-Hilaire-du-Bois,Charente-Maritime,Nouvelle-Aquitaine
17346,Saint-Hippolyte,Saint-Hippolyte,Charente-Maritime,Nouvelle-Aquitaine
17347,Saint-Jean-d'Angély,Saint-Jean-d'Angély,Charente-Maritime,Nouvelle-Aquitaine
17348,Saint-Jean-d'Angle,Saint-Jean-d'Angle,Charente-Maritime,Nouvelle-Aquitaine
17349,Saint-Jean-de-Liversay,Saint-Jean-de-Liversay,Charente-Maritime,Nouvelle-Aquitaine
17350,Saint-Julien-de-l'Escap,Saint-Julien-de-l'Escap,Charente-Maritime,Nouvelle-Aquitaine
17351,Saint-Just-Luzac,Saint-Just-Luzac,Charente-Maritime,Nouvelle-Aquitaine
17353,Saint-Laurent-de-la-Prée,Saint-Laurent-de-la-Prée,Charente-Maritime,Nouvelle-Aquitaine
17354,Saint-Léger,Saint-Léger,Charente-Maritime,Nouvelle-Aquitaine
17355,Sainte-Lheurine,Sainte-Lheurine,Charente-Maritime,Nouvelle-Aquitaine
17356,Saint-Loup,Saint-Loup,Charente-Maritime,Nouvelle-Aquitaine
17357,Saint-Maigrin,Saint-Maigrin,Charente-Maritime,Nouvelle-Aquitaine
17358,Saint-Mandé-sur-Brédoire,Saint-Mandé-sur-Brédoire,Charente-Maritime,Nouvelle-Aquitaine
17359,Saint-Mard,Saint-Mard,Charente-Maritime,Nouvelle-Aquitaine
17360,Sainte-Marie-de-Ré,Sainte-Marie-de-Ré,Charente-Maritime,Nouvelle-Aquitaine
17361,Saint-Martial,Saint-Martial,Charente-Maritime,Nouvelle-Aquitaine
17362,Saint-Martial-de-Mirambeau,Saint-Martial-de-Mirambeau,Charente-Maritime,Nouvelle-Aquitaine
17363,Saint-Martial-de-Vitaterne,Saint-Martial-de-Vitaterne,Charente-Maritime,Nouvelle-Aquitaine
17364,Saint-Martial-sur-Né,Saint-Martial-sur-Né,Charente-Maritime,Nouvelle-Aquitaine
17365,Saint-Martin-d'Ary,Saint-Martin-d'Ary,Charente-Maritime,Nouvelle-Aquitaine
17366,Saint-Martin-de-Coux,Saint-Martin-de-Coux,Charente-Maritime,Nouvelle-Aquitaine
17367,Saint-Martin-de-Juillers,Saint-Martin-de-Juillers,Charente-Maritime,Nouvelle-Aquitaine
17369,Saint-Martin-de-Ré,Saint-Martin-de-Ré,Charente-Maritime,Nouvelle-Aquitaine
17372,Saint-Médard,Saint-Médard,Charente-Maritime,Nouvelle-Aquitaine
17373,Saint-Médard-d'Aunis,Saint-Médard-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine
17374,Sainte-Même,Sainte-Même,Charente-Maritime,Nouvelle-Aquitaine
17375,Saint-Nazaire-sur-Charente,Saint-Nazaire-sur-Charente,Charente-Maritime,Nouvelle-Aquitaine
17376,Saint-Ouen-d'Aunis,Saint-Ouen-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine
17377,Saint-Ouen-la-Thène,Saint-Ouen-la-Thène,Charente-Maritime,Nouvelle-Aquitaine
17378,Saint-Palais-de-Négrignac,Saint-Palais-de-Négrignac,Charente-Maritime,Nouvelle-Aquitaine
17379,Saint-Palais-de-Phiolin,Saint-Palais-de-Phiolin,Charente-Maritime,Nouvelle-Aquitaine
17380,Saint-Palais-sur-Mer,Saint-Palais-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine
17381,Saint-Pardoult,Saint-Pardoult,Charente-Maritime,Nouvelle-Aquitaine
17382,Saint-Pierre-d'Amilly,Saint-Pierre-d'Amilly,Charente-Maritime,Nouvelle-Aquitaine
17383,Saint-Pierre-de-Juillers,Saint-Pierre-de-Juillers,Charente-Maritime,Nouvelle-Aquitaine
17384,Saint-Pierre-de-l'Isle,Saint-Pierre-de-l'Isle,Charente-Maritime,Nouvelle-Aquitaine
17385,Saint-Pierre-d'Oléron,Saint-Pierre-d'Oléron,Charente-Maritime,Nouvelle-Aquitaine
17386,Saint-Pierre-du-Palais,Saint-Pierre-du-Palais,Charente-Maritime,Nouvelle-Aquitaine
17387,Saint-Porchaire,Saint-Porchaire,Charente-Maritime,Nouvelle-Aquitaine
17388,Saint-Quantin-de-Rançanne,Saint-Quantin-de-Rançanne,Charente-Maritime,Nouvelle-Aquitaine
17389,Sainte-Radegonde,Sainte-Radegonde,Charente-Maritime,Nouvelle-Aquitaine
17390,Sainte-Ramée,Sainte-Ramée,Charente-Maritime,Nouvelle-Aquitaine
17391,Saint-Rogatien,Saint-Rogatien,Charente-Maritime,Nouvelle-Aquitaine
17393,Saint-Romain-de-Benet,Saint-Romain-de-Benet,Charente-Maritime,Nouvelle-Aquitaine
17394,Saint-Saturnin-du-Bois,Saint-Saturnin-du-Bois,Charente-Maritime,Nouvelle-Aquitaine
17395,Saint-Sauvant,Saint-Sauvant,Charente-Maritime,Nouvelle-Aquitaine
17396,Saint-Sauveur-d'Aunis,Saint-Sauveur-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine
17397,Saint-Savinien,Saint-Savinien,Charente-Maritime,Nouvelle-Aquitaine
17398,Saint-Seurin-de-Palenne,Saint-Seurin-de-Palenne,Charente-Maritime,Nouvelle-Aquitaine
17400,Saint-Sever-de-Saintonge,Saint-Sever-de-Saintonge,Charente-Maritime,Nouvelle-Aquitaine
17401,Saint-Séverin-sur-Boutonne,Saint-Séverin-sur-Boutonne,Charente-Maritime,Nouvelle-Aquitaine
17402,Saint-Sigismond-de-Clermont,Saint-Sigismond-de-Clermont,Charente-Maritime,Nouvelle-Aquitaine
17403,Saint-Simon-de-Bordes,Saint-Simon-de-Bordes,Charente-Maritime,Nouvelle-Aquitaine
17404,Saint-Simon-de-Pellouaille,Saint-Simon-de-Pellouaille,Charente-Maritime,Nouvelle-Aquitaine
17405,Saint-Sorlin-de-Conac,Saint-Sorlin-de-Conac,Charente-Maritime,Nouvelle-Aquitaine
17406,Saint-Sornin,Saint-Sornin,Charente-Maritime,Nouvelle-Aquitaine
17407,Sainte-Soulle,Sainte-Soulle,Charente-Maritime,Nouvelle-Aquitaine
17408,Saint-Sulpice-d'Arnoult,Saint-Sulpice-d'Arnoult,Charente-Maritime,Nouvelle-Aquitaine
17409,Saint-Sulpice-de-Royan,Saint-Sulpice-de-Royan,Charente-Maritime,Nouvelle-Aquitaine
17410,Saint-Thomas-de-Conac,Saint-Thomas-de-Conac,Charente-Maritime,Nouvelle-Aquitaine
17411,Saint-Trojan-les-Bains,Saint-Trojan-les-Bains,Charente-Maritime,Nouvelle-Aquitaine
17412,Saint-Vaize,Saint-Vaize,Charente-Maritime,Nouvelle-Aquitaine
17413,Saint-Vivien,Saint-Vivien,Charente-Maritime,Nouvelle-Aquitaine
17414,Saint-Xandre,Saint-Xandre,Charente-Maritime,Nouvelle-Aquitaine
17415,Saintes,Saintes,Charente-Maritime,Nouvelle-Aquitaine
17416,Saleignes,Saleignes,Charente-Maritime,Nouvelle-Aquitaine
17417,Salignac-de-Mirambeau,Salignac-de-Mirambeau,Charente-Maritime,Nouvelle-Aquitaine
17418,Salignac-sur-Charente,Salignac-sur-Charente,Charente-Maritime,Nouvelle-Aquitaine
17420,Salles-sur-Mer,Salles-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine
17421,Saujon,Saujon,Charente-Maritime,Nouvelle-Aquitaine
17422,Seigné,Seigné,Charente-Maritime,Nouvelle-Aquitaine
17423,Semillac,Semillac,Charente-Maritime,Nouvelle-Aquitaine
17424,Semoussac,Semoussac,Charente-Maritime,Nouvelle-Aquitaine
17425,Semussac,Semussac,Charente-Maritime,Nouvelle-Aquitaine
17426,Le Seure,Le Seure,Charente-Maritime,Nouvelle-Aquitaine
17427,Siecq,Siecq,Charente-Maritime,Nouvelle-Aquitaine
17428,Sonnac,Sonnac,Charente-Maritime,Nouvelle-Aquitaine
17429,Soubise,Soubise,Charente-Maritime,Nouvelle-Aquitaine
17430,Soubran,Soubran,Charente-Maritime,Nouvelle-Aquitaine
17431,Soulignonne,Soulignonne,Charente-Maritime,Nouvelle-Aquitaine
17432,Souméras,Souméras,Charente-Maritime,Nouvelle-Aquitaine
17433,Sousmoulins,Sousmoulins,Charente-Maritime,Nouvelle-Aquitaine
17434,Surgères,Surgères,Charente-Maritime,Nouvelle-Aquitaine
17435,Taillant,Taillant,Charente-Maritime,Nouvelle-Aquitaine
17436,Taillebourg,Taillebourg,Charente-Maritime,Nouvelle-Aquitaine
17437,Talmont-sur-Gironde,Talmont-sur-Gironde,Charente-Maritime,Nouvelle-Aquitaine
17438,Tanzac,Tanzac,Charente-Maritime,Nouvelle-Aquitaine
17439,Taugon,Taugon,Charente-Maritime,Nouvelle-Aquitaine
17440,Ternant,Ternant,Charente-Maritime,Nouvelle-Aquitaine
17441,Tesson,Tesson,Charente-Maritime,Nouvelle-Aquitaine
17442,Thaims,Thaims,Charente-Maritime,Nouvelle-Aquitaine
17443,Thairé,Thairé,Charente-Maritime,Nouvelle-Aquitaine
17444,Thénac,Thénac,Charente-Maritime,Nouvelle-Aquitaine
17445,Thézac,Thézac,Charente-Maritime,Nouvelle-Aquitaine
17446,Thors,Thors,Charente-Maritime,Nouvelle-Aquitaine
17447,Le Thou,Le Thou,Charente-Maritime,Nouvelle-Aquitaine
17448,Tonnay-Boutonne,Tonnay-Boutonne,Charente-Maritime,Nouvelle-Aquitaine
17449,Tonnay-Charente,Tonnay-Charente,Charente-Maritime,Nouvelle-Aquitaine
17450,Torxé,Torxé,Charente-Maritime,Nouvelle-Aquitaine
17451,Les Touches-de-Périgny,Les Touches-de-Périgny,Charente-Maritime,Nouvelle-Aquitaine
17452,La Tremblade,La Tremblade,Charente-Maritime,Nouvelle-Aquitaine
17453,Trizay,Trizay,Charente-Maritime,Nouvelle-Aquitaine
17454,Tugéras-Saint-Maurice,Tugéras-Saint-Maurice,Charente-Maritime,Nouvelle-Aquitaine
17455,La Vallée,La Vallée,Charente-Maritime,Nouvelle-Aquitaine
17457,La Devise,La Devise,Charente-Maritime,Nouvelle-Aquitaine
17458,Vanzac,Vanzac,Charente-Maritime,Nouvelle-Aquitaine
17459,Varaize,Varaize,Charente-Maritime,Nouvelle-Aquitaine
17460,Varzay,Varzay,Charente-Maritime,Nouvelle-Aquitaine
17461,Vaux-sur-Mer,Vaux-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine
17462,Vénérand,Vénérand,Charente-Maritime,Nouvelle-Aquitaine
17463,Vergeroux,Vergeroux,Charente-Maritime,Nouvelle-Aquitaine
17464,Vergné,Vergné,Charente-Maritime,Nouvelle-Aquitaine
17465,La Vergne,La Vergne,Charente-Maritime,Nouvelle-Aquitaine
17466,Vérines,Vérines,Charente-Maritime,Nouvelle-Aquitaine
17467,Vervant,Vervant,Charente-Maritime,Nouvelle-Aquitaine
17468,Vibrac,Vibrac,Charente-Maritime,Nouvelle-Aquitaine
17469,Villars-en-Pons,Villars-en-Pons,Charente-Maritime,Nouvelle-Aquitaine
17470,Villars-les-Bois,Villars-les-Bois,Charente-Maritime,Nouvelle-Aquitaine
17471,La Villedieu,La Villedieu,Charente-Maritime,Nouvelle-Aquitaine
17472,Villedoux,Villedoux,Charente-Maritime,Nouvelle-Aquitaine
17473,Villemorin,Villemorin,Charente-Maritime,Nouvelle-Aquitaine
17474,Villeneuve-la-Comtesse,Villeneuve-la-Comtesse,Charente-Maritime,Nouvelle-Aquitaine
17476,Villexavier,Villexavier,Charente-Maritime,Nouvelle-Aquitaine
17477,Villiers-Couture,Villiers-Couture,Charente-Maritime,Nouvelle-Aquitaine
